periode;main_branch;branch;cif;norek;type;nama;pn_pengelola;balance;aval_balance;avg_balance;open_date
2025-01-15;KC Semarang;10171;1000001166;1000000001166;Deposito;Nasabah 01166;PN105816;201720000;492000000;492000000;2020-01-12
2025-01-15;KC Surabaya;10588;1000001167;1000000001167;Tabungan;Nasabah 01167;PN107037;236060000;319000000;319000000;2022-02-19
2025-01-15;KC Medan;10822;1000001168;1000000001168;Tabungan;Nasabah 01168;PN106409;290399999;440000000;440000000;2022-05-02
2025-01-15;KC Jakarta;10846;1000001169;1000000001169;Deposito;Nasabah 01169;PN103864;352590000;483000000;483000000;2022-11-21
2025-01-15;KC Makassar;10636;1000001170;1000000001170;Deposito;Nasabah 01170;PN104381;77510000;337000000;337000000;2021-11-10
2025-01-15;KC Semarang;10612;1000001171;1000000001171;Giro;Nasabah 01171;PN108089;165130000;337000000;337000000;2023-01-19
2025-01-15;KC Jakarta;10279;1000001172;1000000001172;Tabungan;Nasabah 01172;PN103827;131099999;285000000;285000000;2024-10-12
2025-01-15;KC Bandung;10070;1000001173;1000000001173;Giro;Nasabah 01173;PN101781;310879999;464000000;464000000;2022-03-25
2025-01-15;KC Jakarta;10699;1000001174;1000000001174;Deposito;Nasabah 01174;PN100154;75480000;222000000;222000000;2021-08-11
2025-01-15;KC Makassar;10409;1000001175;1000000001175;Giro;Nasabah 01175;PN101369;61560000;228000000;228000000;2024-09-19
2025-01-15;KC Makassar;10658;1000001176;1000000001176;Giro;Nasabah 01176;PN104277;60499999;275000000;275000000;2022-10-07
2025-01-15;KC Bandung;10725;1000001177;1000000001177;Tabungan;Nasabah 01177;PN108501;161350000;461000000;461000000;2020-02-07
2025-01-15;KC Makassar;10667;1000001178;1000000001178;Tabungan;Nasabah 01178;PN101709;340560000;473000000;473000000;2024-08-11
2025-01-15;KC Jakarta;10113;1000001179;1000000001179;Deposito;Nasabah 01179;PN101358;118420000;191000000;191000000;2021-10-21
2025-01-15;KC Jakarta;10009;1000001180;1000000001180;Giro;Nasabah 01180;PN107290;45820000;79000000;79000000;2022-11-22
2025-01-15;KC Makassar;10298;1000001181;1000000001181;Giro;Nasabah 01181;PN106233;38750000;125000000;125000000;2024-10-07
2025-01-15;KC Surabaya;10451;1000001182;1000000001182;Tabungan;Nasabah 01182;PN106679;72390000;127000000;127000000;2024-05-01
2025-01-15;KC Jakarta;10480;1000001183;1000000001183;Tabungan;Nasabah 01183;PN100110;141540000;337000000;337000000;2023-02-27
2025-01-15;KC Bandung;10171;1000001184;1000000001184;Giro;Nasabah 01184;PN101352;211030000;449000000;449000000;2022-01-27
2025-01-15;KC Bandung;10870;1000001185;1000000001185;Tabungan;Nasabah 01185;PN104937;268800000;420000000;420000000;2024-06-25
2025-01-15;KC Makassar;10716;1000001186;1000000001186;Tabungan;Nasabah 01186;PN103415;58760000;226000000;226000000;2021-06-12
2025-01-15;KC Surabaya;10014;1000001187;1000000001187;Tabungan;Nasabah 01187;PN104090;70520000;172000000;172000000;2024-01-19
2025-01-15;KC Surabaya;10631;1000001188;1000000001188;Giro;Nasabah 01188;PN107781;86399999;192000000;192000000;2023-11-06
2025-01-15;KC Makassar;10611;1000001189;1000000001189;Tabungan;Nasabah 01189;PN108118;30710000;83000000;83000000;2020-02-20
2025-01-15;KC Makassar;10618;1000001190;1000000001190;Tabungan;Nasabah 01190;PN100723;52439999;76000000;76000000;2023-10-02
2025-01-15;KC Bandung;10448;1000001191;1000000001191;Deposito;Nasabah 01191;PN102928;78780000;303000000;303000000;2022-09-25
2025-01-15;KC Semarang;10772;1000001192;1000000001192;Giro;Nasabah 01192;PN101663;44880000;187000000;187000000;2020-01-27
2025-01-15;KC Makassar;10691;1000001193;1000000001193;Giro;Nasabah 01193;PN101471;41279999;129000000;129000000;2021-09-07
2025-01-15;KC Bandung;10609;1000001194;1000000001194;Tabungan;Nasabah 01194;PN105309;196420000;322000000;322000000;2023-07-12
2025-01-15;KC Medan;10402;1000001195;1000000001195;Giro;Nasabah 01195;PN104707;131520000;274000000;274000000;2024-07-17
2025-01-15;KC Jakarta;10813;1000001196;1000000001196;Tabungan;Nasabah 01196;PN100891;72000000;96000000;96000000;2020-10-23
2025-01-15;KC Medan;10080;1000001197;1000000001197;Deposito;Nasabah 01197;PN107178;69560000;94000000;94000000;2024-07-26
2025-01-15;KC Makassar;10570;1000001198;1000000001198;Deposito;Nasabah 01198;PN100554;45720000;127000000;127000000;2020-11-11
2025-01-15;KC Makassar;10597;1000001199;1000000001199;Deposito;Nasabah 01199;PN101510;93840000;391000000;391000000;2022-06-10
2025-01-15;KC Semarang;10355;1000001200;1000000001200;Deposito;Nasabah 01200;PN100753;226200000;377000000;377000000;2024-05-04
2025-01-15;KC Jakarta;10223;1000001201;1000000001201;Deposito;Nasabah 01201;PN103517;102700000;158000000;158000000;2021-10-16
2025-01-15;KC Makassar;10578;1000001202;1000000001202;Tabungan;Nasabah 01202;PN107113;158400000;198000000;198000000;2022-11-08
2025-01-15;KC Semarang;10231;1000001203;1000000001203;Giro;Nasabah 01203;PN105777;36540000;58000000;58000000;2024-03-18
2025-01-15;KC Makassar;10236;1000001204;1000000001204;Giro;Nasabah 01204;PN103873;121980000;214000000;214000000;2022-10-19
2025-01-15;KC Makassar;10765;1000001205;1000000001205;Giro;Nasabah 01205;PN107242;28400000;71000000;71000000;2021-09-01
2025-01-15;KC Medan;10690;1000001206;1000000001206;Giro;Nasabah 01206;PN101155;184200000;307000000;307000000;2022-03-06
2025-01-15;KC Jakarta;10608;1000001207;1000000001207;Giro;Nasabah 01207;PN105169;88959999;278000000;278000000;2022-10-26
2025-01-15;KC Makassar;10447;1000001208;1000000001208;Deposito;Nasabah 01208;PN101638;207940000;281000000;281000000;2022-01-01
2025-01-15;KC Semarang;10268;1000001209;1000000001209;Tabungan;Nasabah 01209;PN108644;24920000;89000000;89000000;2021-04-04
2025-01-15;KC Semarang;10657;1000001210;1000000001210;Deposito;Nasabah 01210;PN106767;125860000;217000000;217000000;2024-02-20
2025-01-15;KC Bandung;10733;1000001211;1000000001211;Deposito;Nasabah 01211;PN101258;156880000;212000000;212000000;2022-08-27
2025-01-15;KC Jakarta;10346;1000001212;1000000001212;Giro;Nasabah 01212;PN103182;101790000;261000000;261000000;2021-09-20
2025-01-15;KC Bandung;10464;1000001213;1000000001213;Giro;Nasabah 01213;PN106966;289690000;491000000;491000000;2023-08-15
2025-01-15;KC Bandung;10886;1000001214;1000000001214;Tabungan;Nasabah 01214;PN102324;205110000;387000000;387000000;2023-06-13
2025-01-15;KC Jakarta;10824;1000001215;1000000001215;Tabungan;Nasabah 01215;PN100997;313480000;461000000;461000000;2022-08-08
2025-01-15;KC Semarang;10528;1000001216;1000000001216;Giro;Nasabah 01216;PN108377;57340000;122000000;122000000;2020-08-20
2025-01-15;KC Medan;10718;1000001217;1000000001217;Giro;Nasabah 01217;PN100434;85400000;244000000;244000000;2021-07-17
2025-01-15;KC Makassar;10734;1000001218;1000000001218;Deposito;Nasabah 01218;PN108320;213060000;402000000;402000000;2020-02-25
2025-01-15;KC Semarang;10644;1000001219;1000000001219;Deposito;Nasabah 01219;PN108880;318200000;430000000;430000000;2021-07-17
2025-01-15;KC Medan;10446;1000001220;1000000001220;Tabungan;Nasabah 01220;PN102750;113920000;178000000;178000000;2023-07-17
2025-01-15;KC Bandung;10247;1000001221;1000000001221;Giro;Nasabah 01221;PN100252;173310000;327000000;327000000;2023-06-11
2025-01-15;KC Bandung;10387;1000001222;1000000001222;Deposito;Nasabah 01222;PN100018;78650000;121000000;121000000;2020-03-10
2025-01-15;KC Jakarta;10582;1000001223;1000000001223;Tabungan;Nasabah 01223;PN102758;360360000;468000000;468000000;2022-04-06
2025-01-15;KC Surabaya;10479;1000001224;1000000001224;Giro;Nasabah 01224;PN102947;26069999;79000000;79000000;2022-08-20
2025-01-15;KC Surabaya;10128;1000001225;1000000001225;Giro;Nasabah 01225;PN100684;44770000;121000000;121000000;2021-01-07
2025-01-15;KC Bandung;10778;1000001226;1000000001226;Giro;Nasabah 01226;PN102321;264990000;363000000;363000000;2023-03-07
2025-01-15;KC Makassar;10066;1000001227;1000000001227;Giro;Nasabah 01227;PN105537;237900000;305000000;305000000;2020-11-04
2025-01-15;KC Jakarta;10828;1000001228;1000000001228;Giro;Nasabah 01228;PN101522;188770000;439000000;439000000;2021-04-26
2025-01-15;KC Jakarta;10040;1000001229;1000000001229;Tabungan;Nasabah 01229;PN101593;43460000;106000000;106000000;2022-01-21
2025-01-15;KC Bandung;10080;1000001230;1000000001230;Deposito;Nasabah 01230;PN100548;35839999;112000000;112000000;2020-06-12
2025-01-15;KC Makassar;10795;1000001231;1000000001231;Giro;Nasabah 01231;PN100085;52470000;99000000;99000000;2020-06-08
2025-01-15;KC Surabaya;10846;1000001232;1000000001232;Deposito;Nasabah 01232;PN107729;316139999;479000000;479000000;2022-03-17
2025-01-15;KC Medan;10364;1000001233;1000000001233;Giro;Nasabah 01233;PN108779;166780000;269000000;269000000;2024-05-22
2025-01-15;KC Semarang;10752;1000001234;1000000001234;Tabungan;Nasabah 01234;PN107624;144000000;225000000;225000000;2024-11-10
2025-01-15;KC Makassar;10813;1000001235;1000000001235;Deposito;Nasabah 01235;PN108456;46870000;109000000;109000000;2022-05-10
2025-01-15;KC Bandung;10278;1000001236;1000000001236;Deposito;Nasabah 01236;PN101090;113190000;147000000;147000000;2021-07-02
2025-01-15;KC Jakarta;10013;1000001237;1000000001237;Giro;Nasabah 01237;PN103112;338910000;429000000;429000000;2023-07-07
2025-01-15;KC Semarang;10590;1000001238;1000000001238;Giro;Nasabah 01238;PN108821;191360000;368000000;368000000;2022-11-16
2025-01-15;KC Medan;10044;1000001239;1000000001239;Giro;Nasabah 01239;PN100699;230880000;296000000;296000000;2021-07-07
2025-01-15;KC Jakarta;10862;1000001240;1000000001240;Giro;Nasabah 01240;PN103037;328560000;444000000;444000000;2022-05-14
2025-01-15;KC Semarang;10587;1000001241;1000000001241;Deposito;Nasabah 01241;PN101377;342220000;482000000;482000000;2023-08-23
2025-01-15;KC Bandung;10523;1000001242;1000000001242;Giro;Nasabah 01242;PN104449;264269999;383000000;383000000;2022-08-02
2025-01-15;KC Surabaya;10260;1000001243;1000000001243;Deposito;Nasabah 01243;PN106124;110750000;443000000;443000000;2024-03-26
2025-01-15;KC Jakarta;10480;1000001244;1000000001244;Deposito;Nasabah 01244;PN103532;42560000;56000000;56000000;2020-04-19
2025-01-15;KC Surabaya;10138;1000001245;1000000001245;Tabungan;Nasabah 01245;PN105509;176320000;304000000;304000000;2023-07-10
2025-01-15;KC Semarang;10374;1000001246;1000000001246;Tabungan;Nasabah 01246;PN100867;51809999;157000000;157000000;2021-04-04
2025-01-15;KC Semarang;10498;1000001247;1000000001247;Tabungan;Nasabah 01247;PN105972;146729999;219000000;219000000;2020-02-18
2025-01-15;KC Medan;10778;1000001248;1000000001248;Deposito;Nasabah 01248;PN101513;276660000;477000000;477000000;2022-01-05
2025-01-15;KC Bandung;10547;1000001249;1000000001249;Tabungan;Nasabah 01249;PN108327;124479999;389000000;389000000;2022-05-04
2025-01-15;KC Surabaya;10018;1000001250;1000000001250;Tabungan;Nasabah 01250;PN104284;41710000;97000000;97000000;2024-06-12
2025-01-15;KC Makassar;10640;1000001251;1000000001251;Giro;Nasabah 01251;PN106541;131250000;175000000;175000000;2021-07-21
2025-01-15;KC Surabaya;10494;1000001252;1000000001252;Tabungan;Nasabah 01252;PN105257;79910000;131000000;131000000;2024-05-13
2025-01-15;KC Makassar;10470;1000001253;1000000001253;Deposito;Nasabah 01253;PN100227;58900000;95000000;95000000;2020-09-03
2025-01-15;KC Medan;10797;1000001254;1000000001254;Giro;Nasabah 01254;PN103465;181279999;412000000;412000000;2024-11-08
2025-01-15;KC Semarang;10825;1000001255;1000000001255;Deposito;Nasabah 01255;PN108149;156639999;356000000;356000000;2021-05-23
2025-01-15;KC Semarang;10603;1000001256;1000000001256;Deposito;Nasabah 01256;PN100042;52000000;200000000;200000000;2021-08-05
2025-01-15;KC Medan;10821;1000001257;1000000001257;Deposito;Nasabah 01257;PN102954;153340000;374000000;374000000;2024-07-27
2025-01-15;KC Bandung;10145;1000001258;1000000001258;Giro;Nasabah 01258;PN103873;117750000;157000000;157000000;2021-02-05
2025-01-15;KC Surabaya;10702;1000001259;1000000001259;Deposito;Nasabah 01259;PN107021;72480000;151000000;151000000;2020-11-10
2025-01-15;KC Bandung;10270;1000001260;1000000001260;Tabungan;Nasabah 01260;PN101454;204960000;427000000;427000000;2023-10-14
2025-01-15;KC Medan;10760;1000001261;1000000001261;Deposito;Nasabah 01261;PN101857;144480000;301000000;301000000;2021-01-06
2025-01-15;KC Semarang;10122;1000001262;1000000001262;Giro;Nasabah 01262;PN100275;158100000;310000000;310000000;2021-03-09
2025-01-15;KC Jakarta;10532;1000001263;1000000001263;Tabungan;Nasabah 01263;PN101825;156800000;280000000;280000000;2024-03-03
2025-01-15;KC Medan;10199;1000001264;1000000001264;Tabungan;Nasabah 01264;PN106665;64320000;268000000;268000000;2023-05-14
2025-01-15;KC Bandung;10498;1000001265;1000000001265;Deposito;Nasabah 01265;PN103136;60900000;210000000;210000000;2021-05-18
2025-01-15;KC Jakarta;10177;1000001266;1000000001266;Tabungan;Nasabah 01266;PN104450;329430000;417000000;417000000;2023-07-06
2025-01-15;KC Medan;10713;1000001267;1000000001267;Tabungan;Nasabah 01267;PN107702;143000000;275000000;275000000;2022-04-04
2025-01-15;KC Makassar;10565;1000001268;1000000001268;Deposito;Nasabah 01268;PN103022;83159999;378000000;378000000;2022-03-25
2025-01-15;KC Bandung;10567;1000001269;1000000001269;Tabungan;Nasabah 01269;PN101190;103739999;494000000;494000000;2020-02-24
2025-01-15;KC Makassar;10804;1000001270;1000000001270;Deposito;Nasabah 01270;PN101700;232500000;375000000;375000000;2024-01-25
2025-01-15;KC Medan;10750;1000001271;1000000001271;Deposito;Nasabah 01271;PN103464;80290000;259000000;259000000;2024-01-16
2025-01-15;KC Bandung;10383;1000001272;1000000001272;Giro;Nasabah 01272;PN107058;36660000;141000000;141000000;2020-08-24
2025-01-15;KC Jakarta;10747;1000001273;1000000001273;Deposito;Nasabah 01273;PN103603;170880000;267000000;267000000;2020-01-17
2025-01-15;KC Jakarta;10030;1000001274;1000000001274;Giro;Nasabah 01274;PN103112;194700000;330000000;330000000;2023-09-14
2025-01-15;KC Surabaya;10893;1000001275;1000000001275;Deposito;Nasabah 01275;PN102618;97679999;148000000;148000000;2020-04-15
2025-01-15;KC Medan;10302;1000001276;1000000001276;Tabungan;Nasabah 01276;PN101571;156600000;270000000;270000000;2023-01-27
2025-01-15;KC Surabaya;10550;1000001277;1000000001277;Tabungan;Nasabah 01277;PN102932;282360000;362000000;362000000;2021-07-15
2025-01-15;KC Semarang;10393;1000001278;1000000001278;Giro;Nasabah 01278;PN103219;55970000;193000000;193000000;2022-05-06
2025-01-15;KC Semarang;10824;1000001279;1000000001279;Deposito;Nasabah 01279;PN107440;48480000;202000000;202000000;2024-01-26
2025-01-15;KC Jakarta;10369;1000001280;1000000001280;Tabungan;Nasabah 01280;PN107558;60630000;141000000;141000000;2023-01-27
2025-01-15;KC Bandung;10097;1000001281;1000000001281;Tabungan;Nasabah 01281;PN101006;151890000;249000000;249000000;2024-02-22
2025-01-15;KC Medan;10765;1000001282;1000000001282;Deposito;Nasabah 01282;PN102458;88199999;196000000;196000000;2023-07-06
2025-01-15;KC Makassar;10226;1000001283;1000000001283;Deposito;Nasabah 01283;PN100998;122400000;153000000;153000000;2024-11-04
2025-01-15;KC Jakarta;10478;1000001284;1000000001284;Giro;Nasabah 01284;PN107993;71250000;125000000;125000000;2022-10-25
2025-01-15;KC Semarang;10773;1000001285;1000000001285;Tabungan;Nasabah 01285;PN103644;267220000;431000000;431000000;2021-08-15
2025-01-15;KC Bandung;10750;1000001286;1000000001286;Deposito;Nasabah 01286;PN107666;31980000;78000000;78000000;2021-07-21
2025-01-15;KC Surabaya;10797;1000001287;1000000001287;Deposito;Nasabah 01287;PN108008;96720000;248000000;248000000;2022-09-07
2025-01-15;KC Surabaya;10400;1000001288;1000000001288;Tabungan;Nasabah 01288;PN106281;317560000;467000000;467000000;2020-01-08
2025-01-15;KC Jakarta;10511;1000001289;1000000001289;Tabungan;Nasabah 01289;PN101631;148370000;401000000;401000000;2022-10-03
2025-01-15;KC Bandung;10037;1000001290;1000000001290;Deposito;Nasabah 01290;PN102676;351550000;445000000;445000000;2024-02-27
2025-01-15;KC Surabaya;10389;1000001291;1000000001291;Deposito;Nasabah 01291;PN100968;101639999;154000000;154000000;2023-03-15
2025-01-15;KC Surabaya;10595;1000001292;1000000001292;Deposito;Nasabah 01292;PN105138;64679999;147000000;147000000;2024-04-27
2025-01-15;KC Surabaya;10506;1000001293;1000000001293;Deposito;Nasabah 01293;PN107431;31320000;116000000;116000000;2022-11-07
2025-01-15;KC Makassar;10847;1000001294;1000000001294;Deposito;Nasabah 01294;PN107457;41789999;199000000;199000000;2023-03-11
2025-01-15;KC Bandung;10632;1000001295;1000000001295;Giro;Nasabah 01295;PN100481;288260000;497000000;497000000;2022-04-12
2025-01-15;KC Semarang;10798;1000001296;1000000001296;Tabungan;Nasabah 01296;PN105243;102200000;140000000;140000000;2022-11-20
2025-01-15;KC Makassar;10428;1000001297;1000000001297;Deposito;Nasabah 01297;PN106599;177160000;412000000;412000000;2022-07-14
2025-01-15;KC Makassar;10155;1000001298;1000000001298;Tabungan;Nasabah 01298;PN102731;142080000;192000000;192000000;2022-10-13
2025-01-15;KC Makassar;10526;1000001299;1000000001299;Deposito;Nasabah 01299;PN105476;342370000;469000000;469000000;2024-02-25
2025-01-15;KC Surabaya;10741;1000001300;1000000001300;Deposito;Nasabah 01300;PN106554;25740000;99000000;99000000;2023-05-01
2025-01-15;KC Semarang;10156;1000001301;1000000001301;Tabungan;Nasabah 01301;PN107258;63239999;93000000;93000000;2020-11-16
2025-01-15;KC Semarang;10661;1000001302;1000000001302;Deposito;Nasabah 01302;PN105496;28810000;67000000;67000000;2022-06-26
2025-01-15;KC Jakarta;10144;1000001303;1000000001303;Giro;Nasabah 01303;PN101083;223300000;385000000;385000000;2024-04-13
2025-01-15;KC Bandung;10762;1000001304;1000000001304;Giro;Nasabah 01304;PN108233;112140000;178000000;178000000;2020-07-01
2025-01-15;KC Bandung;10102;1000001305;1000000001305;Deposito;Nasabah 01305;PN106070;169260000;403000000;403000000;2024-11-13
2025-01-15;KC Bandung;10519;1000001306;1000000001306;Tabungan;Nasabah 01306;PN108285;121410000;171000000;171000000;2023-10-09
2025-01-15;KC Jakarta;10740;1000001307;1000000001307;Giro;Nasabah 01307;PN105699;113960000;154000000;154000000;2022-01-18
2025-01-15;KC Semarang;10678;1000001308;1000000001308;Deposito;Nasabah 01308;PN100959;283200000;480000000;480000000;2020-04-02
2025-01-15;KC Makassar;10390;1000001309;1000000001309;Deposito;Nasabah 01309;PN100186;79500000;318000000;318000000;2023-09-23
2025-01-15;KC Semarang;10141;1000001310;1000000001310;Giro;Nasabah 01310;PN101480;120480000;251000000;251000000;2024-05-24
2025-01-15;KC Makassar;10243;1000001311;1000000001311;Deposito;Nasabah 01311;PN103756;174990000;307000000;307000000;2021-01-24
2025-01-15;KC Medan;10800;1000001312;1000000001312;Giro;Nasabah 01312;PN102545;345100000;493000000;493000000;2022-09-26
2025-01-15;KC Medan;10076;1000001313;1000000001313;Giro;Nasabah 01313;PN101455;285600000;476000000;476000000;2024-07-18
2025-01-15;KC Semarang;10371;1000001314;1000000001314;Tabungan;Nasabah 01314;PN107252;292190000;479000000;479000000;2021-05-15
2025-01-15;KC Bandung;10449;1000001315;1000000001315;Giro;Nasabah 01315;PN100788;56730000;93000000;93000000;2020-05-18
2025-01-15;KC Makassar;10872;1000001316;1000000001316;Deposito;Nasabah 01316;PN100258;128799999;280000000;280000000;2021-07-10
2025-01-15;KC Surabaya;10619;1000001317;1000000001317;Tabungan;Nasabah 01317;PN105520;164160000;342000000;342000000;2023-07-25
2025-01-15;KC Bandung;10513;1000001318;1000000001318;Deposito;Nasabah 01318;PN102767;84800000;106000000;106000000;2021-05-19
